danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.784,0.433,1,-9.1,1,0.0376,0.299,0.00016,0.0248,0.917,113.491,audio_features,7r3Hwig1mvtlVq0ZbJ09Wb,spotify:track:7r3Hwig1mvtlVq0ZbJ09Wb,https://api.spotify.com/v1/tracks/7r3Hwig1mvtlVq0ZbJ09Wb,https://api.spotify.com/v1/audio-analysis/7r3Hwig1mvtlVq0ZbJ09Wb,153298,4,spotify:track:7r3Hwig1mvtlVq0ZbJ09Wb
0.764,0.463,7,-11.184,0,0.273,0.692,0.0,0.112,0.606,119.851,audio_features,2DvYDD4yQTOHjrzocDq9x4,spotify:track:2DvYDD4yQTOHjrzocDq9x4,https://api.spotify.com/v1/tracks/2DvYDD4yQTOHjrzocDq9x4,https://api.spotify.com/v1/audio-analysis/2DvYDD4yQTOHjrzocDq9x4,266000,4,spotify:track:2DvYDD4yQTOHjrzocDq9x4
0.787,0.623,8,-10.165,1,0.355,0.394,0.0,0.278,0.722,97.933,audio_features,1j7SBY4kQmHZOhfNqPFCO4,spotify:track:1j7SBY4kQmHZOhfNqPFCO4,https://api.spotify.com/v1/tracks/1j7SBY4kQmHZOhfNqPFCO4,https://api.spotify.com/v1/audio-analysis/1j7SBY4kQmHZOhfNqPFCO4,106250,4,spotify:track:1j7SBY4kQmHZOhfNqPFCO4
0.438,0.266,7,-12.863,1,0.0363,0.922,0.000298,0.148,0.116,120.075,audio_features,6OpU3cvY19M2hFxTbLKy5L,spotify:track:6OpU3cvY19M2hFxTbLKy5L,https://api.spotify.com/v1/tracks/6OpU3cvY19M2hFxTbLKy5L,https://api.spotify.com/v1/audio-analysis/6OpU3cvY19M2hFxTbLKy5L,231681,4,spotify:track:6OpU3cvY19M2hFxTbLKy5L
0.662,0.297,8,-14.525,1,0.0301,0.888,0.108,0.119,0.434,94.023,audio_features,3kBofOTKMUZ62a311eUwvx,spotify:track:3kBofOTKMUZ62a311eUwvx,https://api.spotify.com/v1/tracks/3kBofOTKMUZ62a311eUwvx,https://api.spotify.com/v1/audio-analysis/3kBofOTKMUZ62a311eUwvx,255466,4,spotify:track:3kBofOTKMUZ62a311eUwvx
0.415,0.401,7,-10.066,1,0.0621,0.556,1.79e-05,0.362,0.172,102.923,audio_features,3SHfLFtsLu4qjYymz4iYMP,spotify:track:3SHfLFtsLu4qjYymz4iYMP,https://api.spotify.com/v1/tracks/3SHfLFtsLu4qjYymz4iYMP,https://api.spotify.com/v1/audio-analysis/3SHfLFtsLu4qjYymz4iYMP,243692,3,spotify:track:3SHfLFtsLu4qjYymz4iYMP
0.399,0.578,3,-3.298,0,0.0456,0.674,0.0,0.132,0.433,80.22,audio_features,4zHC1zzSAV2xR7OlUqo2Oz,spotify:track:4zHC1zzSAV2xR7OlUqo2Oz,https://api.spotify.com/v1/tracks/4zHC1zzSAV2xR7OlUqo2Oz,https://api.spotify.com/v1/audio-analysis/4zHC1zzSAV2xR7OlUqo2Oz,248854,4,spotify:track:4zHC1zzSAV2xR7OlUqo2Oz
0.416,0.453,11,-9.71,1,0.275,0.811,0.0,0.12,0.487,83.413,audio_features,61Ijvz2B31DzX4LrCpYv6O,spotify:track:61Ijvz2B31DzX4LrCpYv6O,https://api.spotify.com/v1/tracks/61Ijvz2B31DzX4LrCpYv6O,https://api.spotify.com/v1/audio-analysis/61Ijvz2B31DzX4LrCpYv6O,132000,4,spotify:track:61Ijvz2B31DzX4LrCpYv6O
0.584,0.416,4,-9.831,0,0.0436,0.719,0.00899,0.44,0.259,119.961,audio_features,1ZZJy1QMmFs14VGVNukb9V,spotify:track:1ZZJy1QMmFs14VGVNukb9V,https://api.spotify.com/v1/tracks/1ZZJy1QMmFs14VGVNukb9V,https://api.spotify.com/v1/audio-analysis/1ZZJy1QMmFs14VGVNukb9V,172000,4,spotify:track:1ZZJy1QMmFs14VGVNukb9V
0.606,0.223,6,-15.183,0,0.0554,0.886,0.594,0.115,0.132,119.004,audio_features,0njbrNYVfUlLOCoNA6IUIj,spotify:track:0njbrNYVfUlLOCoNA6IUIj,https://api.spotify.com/v1/tracks/0njbrNYVfUlLOCoNA6IUIj,https://api.spotify.com/v1/audio-analysis/0njbrNYVfUlLOCoNA6IUIj,262093,4,spotify:track:0njbrNYVfUlLOCoNA6IUIj
