danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.318,0.246,6,-11.342,0,0.046,0.953,0.0032,0.105,0.342,207.893,audio_features,53YdEIqVA0utxYjd3AXMxr,spotify:track:53YdEIqVA0utxYjd3AXMxr,https://api.spotify.com/v1/tracks/53YdEIqVA0utxYjd3AXMxr,https://api.spotify.com/v1/audio-analysis/53YdEIqVA0utxYjd3AXMxr,163507,4,spotify:track:53YdEIqVA0utxYjd3AXMxr
0.563,0.384,9,-10.637,0,0.234,0.9,0.0,0.108,0.526,92.288,audio_features,5u72Z74pK4moLm4SJTjBPp,spotify:track:5u72Z74pK4moLm4SJTjBPp,https://api.spotify.com/v1/tracks/5u72Z74pK4moLm4SJTjBPp,https://api.spotify.com/v1/audio-analysis/5u72Z74pK4moLm4SJTjBPp,175188,4,spotify:track:5u72Z74pK4moLm4SJTjBPp
0.517,0.628,7,-5.582,0,0.229,0.426,5.19e-06,0.65,0.563,139.706,audio_features,57lqdhj6P3rjWNXT4vUJc6,spotify:track:57lqdhj6P3rjWNXT4vUJc6,https://api.spotify.com/v1/tracks/57lqdhj6P3rjWNXT4vUJc6,https://api.spotify.com/v1/audio-analysis/57lqdhj6P3rjWNXT4vUJc6,382080,4,spotify:track:57lqdhj6P3rjWNXT4vUJc6
0.159,0.807,2,-9.477,1,0.0508,0.000162,0.417,0.124,0.243,95.344,audio_features,6FNKFm2cfD00q5vtzSKZFS,spotify:track:6FNKFm2cfD00q5vtzSKZFS,https://api.spotify.com/v1/tracks/6FNKFm2cfD00q5vtzSKZFS,https://api.spotify.com/v1/audio-analysis/6FNKFm2cfD00q5vtzSKZFS,201155,4,spotify:track:6FNKFm2cfD00q5vtzSKZFS
0.533,0.526,0,-7.218,1,0.0274,0.00326,0.00232,0.105,0.516,151.805,audio_features,4m5S4wvLY031rN6beIWoRe,spotify:track:4m5S4wvLY031rN6beIWoRe,https://api.spotify.com/v1/tracks/4m5S4wvLY031rN6beIWoRe,https://api.spotify.com/v1/audio-analysis/4m5S4wvLY031rN6beIWoRe,198733,3,spotify:track:4m5S4wvLY031rN6beIWoRe
0.566,0.869,0,-7.614,1,0.0335,4.69e-06,0.336,0.0503,0.662,129.948,audio_features,6S774P0VTGrr3XqY5YR59o,spotify:track:6S774P0VTGrr3XqY5YR59o,https://api.spotify.com/v1/tracks/6S774P0VTGrr3XqY5YR59o,https://api.spotify.com/v1/audio-analysis/6S774P0VTGrr3XqY5YR59o,123547,4,spotify:track:6S774P0VTGrr3XqY5YR59o
0.528,0.662,0,-6.933,1,0.0924,0.758,0.779,0.431,0.722,99.437,audio_features,7jBtWHD7zMlatwo5OsaRDr,spotify:track:7jBtWHD7zMlatwo5OsaRDr,https://api.spotify.com/v1/tracks/7jBtWHD7zMlatwo5OsaRDr,https://api.spotify.com/v1/audio-analysis/7jBtWHD7zMlatwo5OsaRDr,115560,4,spotify:track:7jBtWHD7zMlatwo5OsaRDr
0.713,0.413,11,-12.611,0,0.0266,0.0895,0.348,0.317,0.259,110.407,audio_features,2ncuOb03YO4YfMYNvyKnXk,spotify:track:2ncuOb03YO4YfMYNvyKnXk,https://api.spotify.com/v1/tracks/2ncuOb03YO4YfMYNvyKnXk,https://api.spotify.com/v1/audio-analysis/2ncuOb03YO4YfMYNvyKnXk,165213,4,spotify:track:2ncuOb03YO4YfMYNvyKnXk
0.425,0.697,1,-6.286,1,0.321,0.0596,0.0166,0.184,0.752,167.512,audio_features,6NYjwsMjq0ZTZ0j27tLjz6,spotify:track:6NYjwsMjq0ZTZ0j27tLjz6,https://api.spotify.com/v1/tracks/6NYjwsMjq0ZTZ0j27tLjz6,https://api.spotify.com/v1/audio-analysis/6NYjwsMjq0ZTZ0j27tLjz6,74762,4,spotify:track:6NYjwsMjq0ZTZ0j27tLjz6
0.356,0.76,9,-9.31,1,0.0364,0.172,0.0207,0.502,0.483,105.461,audio_features,6d9lIbL5rS0C4YETiM4SBx,spotify:track:6d9lIbL5rS0C4YETiM4SBx,https://api.spotify.com/v1/tracks/6d9lIbL5rS0C4YETiM4SBx,https://api.spotify.com/v1/audio-analysis/6d9lIbL5rS0C4YETiM4SBx,450333,4,spotify:track:6d9lIbL5rS0C4YETiM4SBx
0.602,0.852,5,-7.159,0,0.101,0.0135,0.000102,0.441,0.58,161.993,audio_features,7aPQbrPFmpcuywudrvNbuI,spotify:track:7aPQbrPFmpcuywudrvNbuI,https://api.spotify.com/v1/tracks/7aPQbrPFmpcuywudrvNbuI,https://api.spotify.com/v1/audio-analysis/7aPQbrPFmpcuywudrvNbuI,198129,4,spotify:track:7aPQbrPFmpcuywudrvNbuI
0.197,0.149,7,-19.168,1,0.0364,0.909,0.867,0.257,0.0388,135.509,audio_features,3xkR8ckMQsPuTbyiifMWzw,spotify:track:3xkR8ckMQsPuTbyiifMWzw,https://api.spotify.com/v1/tracks/3xkR8ckMQsPuTbyiifMWzw,https://api.spotify.com/v1/audio-analysis/3xkR8ckMQsPuTbyiifMWzw,118296,4,spotify:track:3xkR8ckMQsPuTbyiifMWzw
0.378,0.372,1,-9.128,1,0.0347,0.586,0.00691,0.108,0.152,89.611,audio_features,4lQo9sPLsXWgDK6r21FwRx,spotify:track:4lQo9sPLsXWgDK6r21FwRx,https://api.spotify.com/v1/tracks/4lQo9sPLsXWgDK6r21FwRx,https://api.spotify.com/v1/audio-analysis/4lQo9sPLsXWgDK6r21FwRx,219667,5,spotify:track:4lQo9sPLsXWgDK6r21FwRx
