danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,audio_features,4kP69y3GKHi9tXckfgp4bK,spotify:track:4kP69y3GKHi9tXckfgp4bK,https://api.spotify.com/v1/tracks/4kP69y3GKHi9tXckfgp4bK,https://api.spotify.com/v1/audio-analysis/4kP69y3GKHi9tXckfgp4bK,169800,4,spotify:track:4kP69y3GKHi9tXckfgp4bK
0.574,0.507,6,-11.343,1,0.0258,0.228,4.57e-06,0.279,0.514,101.085,audio_features,5ZoDwIP1ntHwciLjydJ8X2,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/tracks/5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/audio-analysis/5ZoDwIP1ntHwciLjydJ8X2,173307,4,spotify:track:5ZoDwIP1ntHwciLjydJ8X2
0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,audio_features,7JEUg9KqmpdIE5Nbb9ss66,spotify:track:7JEUg9KqmpdIE5Nbb9ss66,https://api.spotify.com/v1/tracks/7JEUg9KqmpdIE5Nbb9ss66,https://api.spotify.com/v1/audio-analysis/7JEUg9KqmpdIE5Nbb9ss66,182667,4,spotify:track:7JEUg9KqmpdIE5Nbb9ss66
0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,audio_features,4T6HLdP6OcAtqC6tGnQelG,spotify:track:4T6HLdP6OcAtqC6tGnQelG,https://api.spotify.com/v1/tracks/4T6HLdP6OcAtqC6tGnQelG,https://api.spotify.com/v1/audio-analysis/4T6HLdP6OcAtqC6tGnQelG,212373,4,spotify:track:4T6HLdP6OcAtqC6tGnQelG
0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421,audio_features,0ESIjVxnDnCDaTPo6sStHm,spotify:track:0ESIjVxnDnCDaTPo6sStHm,https://api.spotify.com/v1/tracks/0ESIjVxnDnCDaTPo6sStHm,https://api.spotify.com/v1/audio-analysis/0ESIjVxnDnCDaTPo6sStHm,133507,4,spotify:track:0ESIjVxnDnCDaTPo6sStHm
0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,2cX2coZS1PYBfPs8wgbdWE,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213,4,spotify:track:2cX2coZS1PYBfPs8wgbdWE
0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4,spotify:track:3SdTKo2uVsxFblQjpScoHy
0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,7MAibcTli4IisCtbHKrGMh,spotify:track:7MAibcTli4IisCtbHKrGMh,https://api.spotify.com/v1/tracks/7MAibcTli4IisCtbHKrGMh,https://api.spotify.com/v1/audio-analysis/7MAibcTli4IisCtbHKrGMh,242096,4,spotify:track:7MAibcTli4IisCtbHKrGMh
0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,audio_features,6jGAh1bFnXt1Muj9zeHveZ,spotify:track:6jGAh1bFnXt1Muj9zeHveZ,https://api.spotify.com/v1/tracks/6jGAh1bFnXt1Muj9zeHveZ,https://api.spotify.com/v1/audio-analysis/6jGAh1bFnXt1Muj9zeHveZ,249444,4,spotify:track:6jGAh1bFnXt1Muj9zeHveZ
0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,audio_features,3WTWh2WDk4j8GUCGj4xfOd,spotify:track:3WTWh2WDk4j8GUCGj4xfOd,https://api.spotify.com/v1/tracks/3WTWh2WDk4j8GUCGj4xfOd,https://api.spotify.com/v1/audio-analysis/3WTWh2WDk4j8GUCGj4xfOd,203123,4,spotify:track:3WTWh2WDk4j8GUCGj4xfOd
0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,audio_features,648TTtYB0bH0P8Hfy0FmkL,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,191973,3,spotify:track:648TTtYB0bH0P8Hfy0FmkL
0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,audio_features,33jt3kYWjQzqn3xyYQ5ZEh,spotify:track:33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/tracks/33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/audio-analysis/33jt3kYWjQzqn3xyYQ5ZEh,354533,4,spotify:track:33jt3kYWjQzqn3xyYQ5ZEh
0.357,0.216,3,-12.833,1,0.0343,0.767,4.31e-06,0.531,0.283,119.57,audio_features,2htH7r8oqqEwp3BB6oh2cU,spotify:track:2htH7r8oqqEwp3BB6oh2cU,https://api.spotify.com/v1/tracks/2htH7r8oqqEwp3BB6oh2cU,https://api.spotify.com/v1/audio-analysis/2htH7r8oqqEwp3BB6oh2cU,222733,4,spotify:track:2htH7r8oqqEwp3BB6oh2cU
0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,audio_features,4feXcsElKIVsGwkbnTHAfV,spotify:track:4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/tracks/4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/audio-analysis/4feXcsElKIVsGwkbnTHAfV,162493,4,spotify:track:4feXcsElKIVsGwkbnTHAfV
0.421,0.0533,0,-22.052,1,0.0405,0.946,0.000437,0.131,0.111,111.996,audio_features,7yED4n2U8RR5LKZVmisiev,spotify:track:7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/tracks/7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/audio-analysis/7yED4n2U8RR5LKZVmisiev,203307,4,spotify:track:7yED4n2U8RR5LKZVmisiev
0.747,0.692,1,-8.956,0,0.0474,0.202,3.39e-05,0.0698,0.904,118.698,audio_features,3NlLmKBJozwoi0k03Feb1N,spotify:track:3NlLmKBJozwoi0k03Feb1N,https://api.spotify.com/v1/tracks/3NlLmKBJozwoi0k03Feb1N,https://api.spotify.com/v1/audio-analysis/3NlLmKBJozwoi0k03Feb1N,199387,4,spotify:track:3NlLmKBJozwoi0k03Feb1N
0.577,0.306,9,-11.559,1,0.0427,0.383,0.0,0.18,0.568,125.166,audio_features,2WaYW84yWij5NSCpgSeU2R,spotify:track:2WaYW84yWij5NSCpgSeU2R,https://api.spotify.com/v1/tracks/2WaYW84yWij5NSCpgSeU2R,https://api.spotify.com/v1/audio-analysis/2WaYW84yWij5NSCpgSeU2R,177400,4,spotify:track:2WaYW84yWij5NSCpgSeU2R
0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,audio_features,0PDCewmZCp0P5s00bptcdd,spotify:track:0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/tracks/0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/audio-analysis/0PDCewmZCp0P5s00bptcdd,171960,4,spotify:track:0PDCewmZCp0P5s00bptcdd
