danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4,spotify:track:3LUWWox8YYykohBbHUrrxd
0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,2yPoXCs7BSIUrucMdK5PzV,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/audio-analysis/2yPoXCs7BSIUrucMdK5PzV,275987,4,spotify:track:2yPoXCs7BSIUrucMdK5PzV
0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,audio_features,16Of7eeW44kt0a1M0nitHM,spotify:track:16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/audio-analysis/16Of7eeW44kt0a1M0nitHM,215693,4,spotify:track:16Of7eeW44kt0a1M0nitHM
0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4,spotify:track:6cmm1LMvZdB5zsCwX5BjqE
0.745,0.666,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,audio_features,67D9O4Oau629qirRXtTWCS,spotify:track:67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/tracks/67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/audio-analysis/67D9O4Oau629qirRXtTWCS,241933,4,spotify:track:67D9O4Oau629qirRXtTWCS
0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,67T6l4q3zVjC5nZZPXByU8,spotify:track:67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/tracks/67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/audio-analysis/67T6l4q3zVjC5nZZPXByU8,221253,4,spotify:track:67T6l4q3zVjC5nZZPXByU8
0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,audio_features,2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4,spotify:track:2ENexcMEMsYk0rVJigVD3i
0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,audio_features,4fixebDZAVToLbUCuEloa2,spotify:track:4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,224400,4,spotify:track:4fixebDZAVToLbUCuEloa2
0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,audio_features,7kMfu3KUydmrFVGEAhjtyl,spotify:track:7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,196413,4,spotify:track:7kMfu3KUydmrFVGEAhjtyl
0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y
